Path,Label
/positive_images/new_adidas-outside-048.jpg,1
/positive_images/new_vans-inside-176.jpg,1
/positive_images/new_nike-inside-29.jpg,1
/positive_images/new_nike-both-184.jpg,1
/positive_images/new_nike-inside-022.jpg,1
/positive_images/new_adidas-outside-060.jpg,1
/positive_images/new_nike-inside-01.jpg,1
/positive_images/new_nike-inside-15.jpg,1
/positive_images/new_nike-inside-036.jpg,1
/positive_images/new_adidas-outside-074.jpg,1
/positive_images/new_nike-both-190.jpg,1
/positive_images/new_nike-outside-22.jpg,1
/positive_images/new_adidas-inside-159.jpg,1
/positive_images/new_adidas-both-023.jpg,1
/positive_images/new_nike-both-147.jpg,1
/positive_images/new_nike-outside-035.jpg,1
/positive_images/new_vans-both-099.jpg,1
/positive_images/new_nike-outside-021.jpg,1
/positive_images/new_vans-inside-189.jpg,1
/positive_images/new_adidas-inside-165.jpg,1
/positive_images/new_nike-both-153.jpg,1
/positive_images/new_vans-both-270.jpg,1
/positive_images/new_vans-outside-177.jpg,1
/positive_images/new_vans-outside-163.jpg,1
/positive_images/new_vans-both-264.jpg,1
/positive_images/new_adidas-outside-262.jpg,1
/positive_images/new_nike-inside-220.jpg,1
/positive_images/new_adidas-inside-04.jpg,1
/positive_images/new_adidas-inside-10.jpg,1
/positive_images/new_adidas-outside-276.jpg,1
/positive_images/new_nike-inside-234.jpg,1
/positive_images/new_vans-both-258.jpg,1
/positive_images/new_nike-both-11.jpg,1
/positive_images/new_nike-both-05.jpg,1
/positive_images/new_adidas-outside-289.jpg,1
/positive_images/new_nike-outside-237.jpg,1
/positive_images/new_adidas-both-221.jpg,1
/positive_images/new_vans-outside-188.jpg,1
/positive_images/new_adidas-both-235.jpg,1
/positive_images/new_nike-outside-223.jpg,1
/positive_images/new_adidas-both-234.jpg,1
/positive_images/new_nike-outside-222.jpg,1
/positive_images/new_nike-outside-236.jpg,1
/positive_images/new_vans-outside-189.jpg,1
/positive_images/new_adidas-both-220.jpg,1
/positive_images/new_adidas-outside-288.jpg,1
/positive_images/new_nike-both-04.jpg,1
/positive_images/new_adidas-inside-11.jpg,1
/positive_images/new_vans-both-259.jpg,1
/positive_images/new_nike-inside-235.jpg,1
/positive_images/new_adidas-outside-277.jpg,1
/positive_images/new_nike-inside-221.jpg,1
/positive_images/new_adidas-outside-263.jpg,1
/positive_images/new_vans-outside-162.jpg,1
/positive_images/new_vans-both-265.jpg,1
/positive_images/new_vans-both-271.jpg,1
/positive_images/new_vans-outside-176.jpg,1
/positive_images/new_vans-inside-188.jpg,1
/positive_images/new_nike-outside-020.jpg,1
/positive_images/new_vans-both-098.jpg,1
/positive_images/new_nike-both-152.jpg,1
/positive_images/new_adidas-both-036.jpg,1
/positive_images/new_adidas-inside-164.jpg,1
/positive_images/new_nike-both-146.jpg,1
/positive_images/new_adidas-both-022.jpg,1
/positive_images/new_adidas-inside-170.jpg,1
/positive_images/new_nike-outside-034.jpg,1
/positive_images/new_adidas-inside-158.jpg,1
/positive_images/new_nike-outside-23.jpg,1
/positive_images/new_nike-inside-037.jpg,1
/positive_images/new_nike-inside-14.jpg,1
/positive_images/new_nike-both-191.jpg,1
/positive_images/new_nike-both-185.jpg,1
/positive_images/new_nike-inside-00.jpg,1
/positive_images/new_adidas-outside-061.jpg,1
/positive_images/new_nike-inside-023.jpg,1
/positive_images/new_nike-inside-28.jpg,1
/positive_images/new_vans-inside-177.jpg,1
/positive_images/new_vans-both-067.jpg,1
/positive_images/new_vans-both-073.jpg,1
/positive_images/new_vans-inside-163.jpg,1
/positive_images/new_nike-outside-154.jpg,1
/positive_images/new_nike-inside-180.jpg,1
/positive_images/new_nike-both-026.jpg,1
/positive_images/new_adidas-both-142.jpg,1
/positive_images/new_vans-outside-03.jpg,1
/positive_images/new_vans-outside-17.jpg,1
/positive_images/new_nike-both-032.jpg,1
/positive_images/new_adidas-both-156.jpg,1
/positive_images/new_nike-inside-194.jpg,1
/positive_images/new_nike-outside-140.jpg,1
/positive_images/new_nike-outside-168.jpg,1
/positive_images/new_adidas-inside-038.jpg,1
/positive_images/new_nike-inside-143.jpg,1
/positive_images/new_nike-outside-197.jpg,1
/positive_images/new_adidas-both-181.jpg,1
/positive_images/new_vans-outside-228.jpg,1
/positive_images/new_adidas-both-195.jpg,1
/positive_images/new_nike-outside-183.jpg,1
/positive_images/new_nike-inside-157.jpg,1
/positive_images/new_adidas-outside-115.jpg,1
/positive_images/new_vans-both-113.jpg,1
/positive_images/new_adidas-outside-10.jpg,1
/positive_images/new_vans-outside-214.jpg,1
/positive_images/new_adidas-outside-04.jpg,1
/positive_images/new_adidas-outside-129.jpg,1
/positive_images/new_vans-inside-017.jpg,1
/positive_images/new_nike-both-224.jpg,1
/positive_images/new_adidas-inside-212.jpg,1
/positive_images/new_nike-both-230.jpg,1
/positive_images/new_nike-both-218.jpg,1
/positive_images/new_vans-both-09.jpg,1
/positive_images/new_vans-inside-229.jpg,1
/positive_images/new_vans-outside-016.jpg,1
/positive_images/new_vans-both-21.jpg,1
/positive_images/new_vans-inside-215.jpg,1
/positive_images/new_vans-both-19.jpg,1
/positive_images/new_vans-inside-239.jpg,1
/positive_images/new_vans-inside-211.jpg,1
/positive_images/new_vans-both-25.jpg,1
/positive_images/new_vans-outside-012.jpg,1
/positive_images/new_nike-both-234.jpg,1
/positive_images/new_adidas-inside-216.jpg,1
/positive_images/new_nike-both-220.jpg,1
/positive_images/new_nike-inside-153.jpg,1
/positive_images/new_nike-outside-187.jpg,1
/positive_images/new_vans-outside-238.jpg,1
/positive_images/new_adidas-both-191.jpg,1
/positive_images/new_adidas-both-185.jpg,1
/positive_images/new_nike-outside-193.jpg,1
/positive_images/new_adidas-outside-28.jpg,1
/positive_images/new_nike-inside-147.jpg,1
/positive_images/new_vans-inside-013.jpg,1
/positive_images/new_adidas-outside-00.jpg,1
/positive_images/new_vans-outside-210.jpg,1
/positive_images/new_adidas-outside-139.jpg,1
/positive_images/new_adidas-outside-14.jpg,1
/positive_images/new_vans-both-117.jpg,1
/positive_images/new_nike-outside-144.jpg,1
/positive_images/new_nike-inside-190.jpg,1
/positive_images/new_adidas-both-152.jpg,1
/positive_images/new_nike-both-036.jpg,1
/positive_images/new_vans-outside-13.jpg,1
/positive_images/new_vans-outside-07.jpg,1
/positive_images/new_adidas-both-146.jpg,1
/positive_images/new_nike-both-022.jpg,1
/positive_images/new_nike-inside-184.jpg,1
/positive_images/new_nike-outside-150.jpg,1
/positive_images/new_nike-outside-178.jpg,1
/positive_images/new_adidas-inside-028.jpg,1
/positive_images/new_nike-inside-027.jpg,1
/positive_images/new_adidas-outside-065.jpg,1
/positive_images/new_nike-inside-04.jpg,1
/positive_images/new_nike-both-181.jpg,1
/positive_images/new_nike-both-195.jpg,1
/positive_images/new_nike-inside-033.jpg,1
/positive_images/new_adidas-outside-071.jpg,1
/positive_images/new_vans-inside-167.jpg,1
/positive_images/new_vans-both-077.jpg,1
/positive_images/new_adidas-outside-059.jpg,1
/positive_images/new_vans-both-063.jpg,1
/positive_images/new_vans-inside-173.jpg,1
/positive_images/new_nike-outside-030.jpg,1
/positive_images/new_vans-inside-198.jpg,1
/positive_images/new_vans-both-088.jpg,1
/positive_images/new_adidas-inside-174.jpg,1
/positive_images/new_adidas-both-026.jpg,1
/positive_images/new_nike-both-142.jpg,1
/positive_images/new_adidas-inside-160.jpg,1
/positive_images/new_adidas-both-032.jpg,1
/positive_images/new_nike-both-156.jpg,1
/positive_images/new_nike-outside-024.jpg,1
/positive_images/new_nike-outside-27.jpg,1
/positive_images/new_adidas-inside-148.jpg,1
/positive_images/new_nike-outside-018.jpg,1
/positive_images/new_adidas-inside-01.jpg,1
/positive_images/new_adidas-outside-267.jpg,1
/positive_images/new_vans-both-249.jpg,1
/positive_images/new_nike-inside-225.jpg,1
/positive_images/new_adidas-outside-273.jpg,1
/positive_images/new_nike-inside-231.jpg,1
/positive_images/new_vans-outside-172.jpg,1
/positive_images/new_vans-both-275.jpg,1
/positive_images/new_nike-inside-219.jpg,1
/positive_images/new_vans-both-261.jpg,1
/positive_images/new_adidas-inside-29.jpg,1
/positive_images/new_vans-outside-166.jpg,1
/positive_images/new_nike-both-28.jpg,1
/positive_images/new_nike-outside-232.jpg,1
/positive_images/new_nike-outside-226.jpg,1
/positive_images/new_adidas-both-230.jpg,1
/positive_images/new_vans-outside-199.jpg,1
/positive_images/new_adidas-both-218.jpg,1
/positive_images/new_nike-both-14.jpg,1
/positive_images/new_adidas-outside-298.jpg,1
/positive_images/new_nike-both-00.jpg,1
/positive_images/new_nike-both-01.jpg,1
/positive_images/new_adidas-both-219.jpg,1
/positive_images/new_adidas-outside-299.jpg,1
/positive_images/new_nike-both-15.jpg,1
/positive_images/new_nike-outside-227.jpg,1
/positive_images/new_vans-outside-198.jpg,1
/positive_images/new_adidas-both-231.jpg,1
/positive_images/new_adidas-both-225.jpg,1
/positive_images/new_nike-outside-233.jpg,1
/positive_images/new_nike-both-29.jpg,1
/positive_images/new_vans-both-260.jpg,1
/positive_images/new_vans-outside-167.jpg,1
/positive_images/new_adidas-inside-28.jpg,1
/positive_images/new_vans-outside-173.jpg,1
/positive_images/new_nike-inside-218.jpg,1
/positive_images/new_vans-both-274.jpg,1
/positive_images/new_nike-inside-230.jpg,1
/positive_images/new_adidas-outside-272.jpg,1
/positive_images/new_adidas-inside-14.jpg,1
/positive_images/new_adidas-inside-00.jpg,1
/positive_images/new_nike-inside-224.jpg,1
/positive_images/new_vans-both-248.jpg,1
/positive_images/new_adidas-outside-266.jpg,1
/positive_images/new_nike-outside-019.jpg,1
/positive_images/new_adidas-inside-149.jpg,1
/positive_images/new_nike-outside-26.jpg,1
/positive_images/new_nike-both-157.jpg,1
/positive_images/new_adidas-both-033.jpg,1
/positive_images/new_adidas-inside-161.jpg,1
/positive_images/new_nike-outside-025.jpg,1
/positive_images/new_vans-both-089.jpg,1
/positive_images/new_vans-inside-199.jpg,1
/positive_images/new_nike-outside-031.jpg,1
/positive_images/new_nike-both-143.jpg,1
/positive_images/new_adidas-both-027.jpg,1
/positive_images/new_adidas-inside-175.jpg,1
/positive_images/new_vans-inside-172.jpg,1
/positive_images/new_vans-both-062.jpg,1
/positive_images/new_adidas-outside-058.jpg,1
/positive_images/new_vans-both-076.jpg,1
/positive_images/new_vans-inside-166.jpg,1
/positive_images/new_nike-both-194.jpg,1
/positive_images/new_adidas-outside-070.jpg,1
/positive_images/new_nike-inside-032.jpg,1
/positive_images/new_nike-inside-11.jpg,1
/positive_images/new_nike-inside-05.jpg,1
/positive_images/new_adidas-outside-064.jpg,1
/positive_images/new_nike-inside-026.jpg,1
/positive_images/new_nike-both-180.jpg,1
/positive_images/new_adidas-inside-029.jpg,1
/positive_images/new_nike-outside-179.jpg,1
/positive_images/new_adidas-inside-015.jpg,1
/positive_images/new_nike-both-023.jpg,1
/positive_images/new_adidas-both-147.jpg,1
/positive_images/new_vans-outside-06.jpg,1
/positive_images/new_nike-outside-151.jpg,1
/positive_images/new_nike-inside-185.jpg,1
/positive_images/new_nike-inside-191.jpg,1
/positive_images/new_nike-outside-145.jpg,1
/positive_images/new_vans-outside-12.jpg,1
/positive_images/new_nike-both-037.jpg,1
/positive_images/new_adidas-both-153.jpg,1
/positive_images/new_vans-outside-211.jpg,1
/positive_images/new_vans-both-116.jpg,1
/positive_images/new_adidas-outside-138.jpg,1
/positive_images/new_adidas-outside-01.jpg,1
/positive_images/new_vans-inside-012.jpg,1
/positive_images/new_nike-inside-146.jpg,1
/positive_images/new_adidas-outside-29.jpg,1
/positive_images/new_nike-outside-192.jpg,1
/positive_images/new_nike-inside-152.jpg,1
/positive_images/new_adidas-outside-110.jpg,1
/positive_images/new_adidas-both-190.jpg,1
/positive_images/new_vans-outside-239.jpg,1
/positive_images/new_nike-both-221.jpg,1
/positive_images/new_adidas-inside-217.jpg,1
/positive_images/new_nike-both-235.jpg,1
/positive_images/new_vans-both-24.jpg,1
/positive_images/new_vans-outside-013.jpg,1
/positive_images/new_vans-inside-210.jpg,1
/positive_images/new_vans-inside-238.jpg,1
/positive_images/new_vans-both-18.jpg,1
/positive_images/new_vans-outside-039.jpg,1
/positive_images/new_vans-outside-011.jpg,1
/positive_images/new_vans-both-26.jpg,1
/positive_images/new_vans-inside-212.jpg,1
/positive_images/new_adidas-inside-215.jpg,1
/positive_images/new_nike-both-223.jpg,1
/positive_images/new_nike-both-237.jpg,1
/positive_images/new_adidas-inside-229.jpg,1
/positive_images/new_nike-outside-190.jpg,1
/positive_images/new_vans-inside-038.jpg,1
/positive_images/new_vans-both-128.jpg,1
/positive_images/new_nike-inside-144.jpg,1
/positive_images/new_adidas-both-186.jpg,1
/positive_images/new_adidas-both-192.jpg,1
/positive_images/new_adidas-outside-112.jpg,1
/positive_images/new_nike-inside-150.jpg,1
/positive_images/new_nike-outside-184.jpg,1
/positive_images/new_vans-both-114.jpg,1
/positive_images/new_adidas-outside-17.jpg,1
/positive_images/new_nike-inside-178.jpg,1
/positive_images/new_vans-outside-143(1).jpg,1
/positive_images/new_vans-outside-213.jpg,1
/positive_images/new_vans-inside-010.jpg,1
/positive_images/new_adidas-outside-03.jpg,1
/positive_images/new_nike-inside-187.jpg,1
/positive_images/new_nike-outside-153.jpg,1
/positive_images/new_vans-outside-04.jpg,1
/positive_images/new_nike-both-021.jpg,1
/positive_images/new_adidas-both-145.jpg,1
/positive_images/new_adidas-inside-017.jpg,1
/positive_images/new_nike-both-035.jpg,1
/positive_images/new_adidas-both-151.jpg,1
/positive_images/new_vans-outside-10.jpg,1
/positive_images/new_nike-outside-147.jpg,1
/positive_images/new_nike-inside-193.jpg,1
/positive_images/new_adidas-both-179.jpg,1
/positive_images/new_nike-inside-13.jpg,1
/positive_images/new_nike-inside-030.jpg,1
/positive_images/new_adidas-outside-072.jpg,1
/positive_images/new_nike-both-196.jpg,1
/positive_images/new_nike-both-182.jpg,1
/positive_images/new_nike-inside-024.jpg,1
/positive_images/new_vans-both-048.jpg,1
/positive_images/new_adidas-outside-066.jpg,1
/positive_images/new_nike-inside-07.jpg,1
/positive_images/new_vans-inside-158.jpg,1
/positive_images/new_vans-both-060.jpg,1
/positive_images/new_vans-inside-170.jpg,1
/positive_images/new_adidas-inside-188.jpg,1
/positive_images/new_vans-inside-164.jpg,1
/positive_images/new_nike-inside-018.jpg,1
/positive_images/new_vans-both-074.jpg,1
/positive_images/new_nike-outside-027.jpg,1
/positive_images/new_adidas-inside-163.jpg,1
/positive_images/new_nike-both-155.jpg,1
/positive_images/new_adidas-both-031.jpg,1
/positive_images/new_nike-outside-18.jpg,1
/positive_images/new_adidas-inside-177.jpg,1
/positive_images/new_nike-both-141.jpg,1
/positive_images/new_adidas-both-025.jpg,1
/positive_images/new_nike-outside-033.jpg,1
/positive_images/new_nike-both-169.jpg,1
/positive_images/new_nike-outside-24.jpg,1
/positive_images/new_adidas-both-019.jpg,1
/positive_images/new_adidas-outside-099.jpg,1
/positive_images/new_adidas-inside-16.jpg,1
/positive_images/new_vans-outside-159.jpg,1
/positive_images/new_adidas-outside-270.jpg,1
/positive_images/new_nike-inside-232.jpg,1
/positive_images/new_adidas-outside-264.jpg,1
/positive_images/new_nike-inside-226.jpg,1
/positive_images/new_adidas-inside-02.jpg,1
/positive_images/new_vans-outside-165.jpg,1
/positive_images/new_vans-both-262.jpg,1
/positive_images/new_adidas-outside-258.jpg,1
/positive_images/new_vans-both-276.jpg,1
/positive_images/new_vans-outside-171.jpg,1
/positive_images/new_adidas-both-233.jpg,1
/positive_images/new_nike-outside-225.jpg,1
/positive_images/new_vans-both-289.jpg,1
/positive_images/new_nike-outside-231.jpg,1
/positive_images/new_adidas-both-227.jpg,1
/positive_images/new_nike-both-03.jpg,1
/positive_images/new_nike-outside-219.jpg,1
/positive_images/new_nike-both-17.jpg,1
/positive_images/new_nike-both-16.jpg,1
/positive_images/new_nike-outside-218.jpg,1
/positive_images/new_nike-both-02.jpg,1
/positive_images/new_nike-outside-230.jpg,1
/positive_images/new_vans-both-288.jpg,1
/positive_images/new_adidas-both-232.jpg,1
/positive_images/new_nike-outside-224.jpg,1
/positive_images/new_vans-both-277.jpg,1
/positive_images/new_adidas-outside-259.jpg,1
/positive_images/new_vans-outside-170.jpg,1
/positive_images/new_vans-outside-164.jpg,1
/positive_images/new_vans-both-263.jpg,1
/positive_images/new_nike-inside-227.jpg,1
/positive_images/new_adidas-outside-265.jpg,1
/positive_images/new_adidas-inside-03.jpg,1
/positive_images/new_vans-outside-158.jpg,1
/positive_images/new_adidas-inside-17.jpg,1
/positive_images/new_nike-inside-233.jpg,1
/positive_images/new_adidas-outside-271.jpg,1
/positive_images/new_adidas-both-018.jpg,1
/positive_images/new_nike-outside-25.jpg,1
/positive_images/new_nike-both-168.jpg,1
/positive_images/new_nike-both-140.jpg,1
/positive_images/new_adidas-inside-176.jpg,1
/positive_images/new_nike-outside-19.jpg,1
/positive_images/new_nike-outside-032.jpg,1
/positive_images/new_nike-outside-026.jpg,1
/positive_images/new_adidas-both-030.jpg,1
/positive_images/new_nike-both-154.jpg,1
/positive_images/new_adidas-inside-162.jpg,1
/positive_images/new_adidas-inside-189.jpg,1
/positive_images/new_vans-both-075.jpg,1
/positive_images/new_nike-inside-019.jpg,1
/positive_images/new_vans-inside-165.jpg,1
/positive_images/new_vans-inside-171.jpg,1
/positive_images/new_vans-both-061.jpg,1
/positive_images/new_nike-both-183.jpg,1
/positive_images/new_vans-inside-159.jpg,1
/positive_images/new_nike-inside-06.jpg,1
/positive_images/new_adidas-outside-067.jpg,1
/positive_images/new_vans-both-049.jpg,1
/positive_images/new_nike-inside-025.jpg,1
/positive_images/new_adidas-outside-073.jpg,1
/positive_images/new_nike-inside-031.jpg,1
/positive_images/new_nike-inside-12.jpg,1
/positive_images/new_nike-both-197.jpg,1
/positive_images/new_adidas-both-178.jpg,1
/positive_images/new_vans-outside-11.jpg,1
/positive_images/new_adidas-both-150.jpg,1
/positive_images/new_nike-both-034.jpg,1
/positive_images/new_nike-inside-192.jpg,1
/positive_images/new_nike-outside-146.jpg,1
/positive_images/new_nike-outside-152.jpg,1
/positive_images/new_adidas-both-144.jpg,1
/positive_images/new_nike-both-020.jpg,1
/positive_images/new_vans-outside-05.jpg,1
/positive_images/new_adidas-outside-02.jpg,1
/positive_images/new_vans-inside-011.jpg,1
/positive_images/new_nike-inside-179.jpg,1
/positive_images/new_vans-both-115.jpg,1
/positive_images/new_adidas-outside-16.jpg,1
/positive_images/new_vans-outside-212.jpg,1
/positive_images/new_adidas-both-193.jpg,1
/positive_images/new_nike-outside-185.jpg,1
/positive_images/new_nike-inside-151.jpg,1
/positive_images/new_adidas-outside-113.jpg,1
/positive_images/new_nike-inside-145.jpg,1
/positive_images/new_vans-both-129.jpg,1
/positive_images/new_vans-inside-039.jpg,1
/positive_images/new_nike-outside-191.jpg,1
/positive_images/new_adidas-both-187.jpg,1
/positive_images/new_adidas-inside-228.jpg,1
/positive_images/new_nike-both-236.jpg,1
/positive_images/new_nike-both-222.jpg,1
/positive_images/new_adidas-inside-214.jpg,1
/positive_images/new_vans-inside-213.jpg,1
/positive_images/new_vans-outside-010.jpg,1
